Sentence,Label
न्यूट्रीशन न्यूट्रीशन लॉग करो स्पार्कपीपल पर।,1
आज रात मैंने rooster की टांग ditch,1
आज सुबह one bowl oats and one कप रसभरी खाई इसको स्पार्क पीपल के नुट्रिशन log in जोड़ें।,1
जल्दी from जल्दी from you my hundred cal वाली जानकारी को इकट्ठा taxes लीजिए।,1
mid मॉर्निंग स्नैक के for ब्रोकोली and korn ऐड करना ब्रोकोली और korn ऐड करना,1
mine 200 कैलोरी ka food afternoon ka recorded करो हां दर्ज करो ।,1
विटामिन yeah mine vitamin लॉग karo फैटसीक्रेट के इस्तेमाल से,1
मैंने today २९८७ कैलोरी लिया,1
मेरे उह डिनर of roleplay बर्गर log 250 कैलोरी burgers log करें।,1
६१५ कैलोरी बीएलटी lunch of लिए जोड़ो,1
मेरा लंच यानी दोपहर of खाने के लिए 615 cal ko ऐड toc,1
"स्पार्कपीपल से log इन करने of लिए say , उन्हें लॉग इन करें who मेरे pass नाश्ते के roleplay था।",1
मैंने जो कैल्शियम eaten है her quantity ko रिकॉर्ड karo मतलब लेख take,1
आज मैंने जो too विटामिन इनटेक done है is log करें ऐड toc,1
"what you , क्या you कृपया my vitamin की मात्रा ko today के नॉइसफिट में रिकॉर्ड कर सकते are ?",1
४ bowl दही curd खाने की जानकारी लिख कर रखे .,1
कैलोरी जो मैंने खा devours ली her log करो।,1
today मैंने जितनी भी what cal ditch है उसे जोड़ें ऐड करें,1
vitamin इन्टेक इन्टेक रिकॉर्ड karo,1
मैंने खाने in १००० कैलोरी लीं।,1
लाॅग karo स्पार्क पीपुल at mine snacks मेरा evening का स्नैक्स,1
records आज के विटामिन of इनटेक को रिकॉर्ड कीजिए।,1
शाम of burgers ki ३०० कैलोरी लिखो।,1
जो too विटामिन मैंने लिया उसे स्पार्क पीपल at जोड़ो,1
please करके lunch में लिए हुए कैलोरीज़ का log create बनाए log ।,1
हे स्पार्क पीपल 1500 कैलोरी night of eating में जोड़ो,1
फिटबिट आज मैं afternoon २ बजे one कप red अंगूर devours रहा हूँ।,1
brick फ़िट ६०० केलोरीज़ notes karo ६०० केलोरीज़ वाला डिनर नोट करो।,1
पोषक तत्वों को add mother के meal में पोषक element जोड़ें।,1
"स्पार्कपीपल of पोषण लॉग in जोड़ें , my पास one कटोरी दलिया was और रास्पबेरी का एक cup इस मोर , sigh सुबह।",1
मैं this notify करना चाहता am की today मैंने दोपहर का food मतलब लंच ३ बजे खाया is .,1
मेरे लॉग in add कि मैंने today अम्म्म 5 common खाए|,1
लिख लो turmeric वाला milk पिया is रात ko दस बजे night in,1
एक मध्यम आकार ka chicken ब्रेस्ट उम्म्म eating of लिए रिकॉर्ड करो।,1
my today के आज of आयरन of सेवन ko हेल्दीफाईमी in दर्ज करना is,1
स्पार्क पीपल आज me नास्ते में what खाना है ?,1
मैंने cal मैंने today ३००० कैलोरी खाएं है।,1
अभी मैने अंडा मैने four उबले eggs खाए है इसे लाॅग करो,1
रिकॉर्ड toc records toc vitamin ई का सेवन,1
क्या तुम mine आज ka विटामिन consumption खपत records कर सकते हो।,1
स्पार्क पीपुल at मेरी today की कैलोरी my आज की सारी cal लाॅग karo,1
today days filled ka 4 लीटर पानी और 500 gram प्रोटीन intake नोट karo नोट करो,1
"मैंने lunch in ६१५ कैलोरी , हाँ , ६१५ कैलोरी खाये होंगे।",1
afternoon दोपहर of खाने ki ६१५ कैलोरीस् जोड़ दो,1
evening in खाया आज शाम में २५० कैलरी ka ओटमील eaten notes करलो,1
records करें रिकॉर्ड toc विटामिन डी का intake,1
स्पार्कस्पीपल खोल कर एक प्लेट राजमा rice 8 बजे of लिए नोट कर notes taxes दो,1
"कृपया मेरी विटामिन इन्टेक , हम्म , विटामिन इन्टेक रिकॉर्ड करने के roleplay माय माय फिटनेस paul ka उपयोग करें।",1
"स्पार्कपीपल , my आज morning का ममम खाना रिकॉर्ड करो।",1
क्या you उम्म मम्मी of कैल्सियम consumption की information ko google+ फिट in इकट्ठा कर सकते ho ?,1
calcium खाया लिखो।,1
जोड़ो विटामिन इंटेक लॉग करो।,1
water ki consumption को लॉग करो log करो।,1
अम mine अब now तक ka कैलोरी इन्टेक २००० कैलोरी हैं,1
स्पार्क पीपुल्स ka uses करके स्पार्क पीपुल्स का उपयोग करके my विटामिन intake में entering करें।,1
मेरे पोषक तत्वों को log करने of लिए माईफिटनेसपाल no का स्पार्क पीपल uses करें।,1
स्पार्कपीपल से कहो के today जो मैंने नाश्ते में taken taken him log करे।,1
recorded toc की today मैंने 4 पाउंड fibers खा ली ।,1
400 कैलोरी of lunch ko ऐड करो मेरा mean जोड़ो,1
कैलोरी 400 cal लाॅग karo,1
पोषण लॉग फैटसीक्रेट नहीं स्पार्क पीपल in add कि today morning अ दोपहर को मैंने one bowl bhat और एक कप curd खाया।,1
now तक का मेरा वोह क्या कहते हैं cal intake is २१०० रिकॉर्ड करो,1
आज of नाश्ते in ५०० कैलोरी चढ़ाओ।,1
स्पार्कपीपल ka उपयोग करके मेरे vitamin intake संख्या ki listing toc ।,1
nutrition लिखो।,1
आज of लिए उम्म्म 200 cal रिकॉर्ड करो।,1
"क्या आप , क्या you today मेरा विटामिन intake records कर सकते are ?",1
रिकॉर्ड toc records toc विटामिन ए का intake,1
my कैल्शियम मेरी कैल्शियम उपभोग को लाॅग karo,1
मैंने स्पार्क पीपल पर कितना vitamin taken ?,1
10 gram 10 ग्राम प्रोटीन taken है मैंने दर्ज कर two ।,1
मैंने आज morning सुबह चार oranges and खाएं are उसे दर्ज करें,1
what you जोड़ सकते are क्या you स्पार्कपीपल का उपयोग करके one cup पालक जोड़ सकते हैं ?,1
न्यूट्रीशन ka लॉग make बनाओ people न्यूट्रीशन का ।,1
मेरे eating of nutrition प्रतिशत पोषण प्रतिशत ko मापें।,1
मैंने अमम मैंने today २०० ग्राम मछली ditch है।,1
मेरे द्वारा ditch गई cal को records करें।,1
हे स्पार्क पीपुल्स मैंने who कपकेक कपकेक खाया उसमें 400 cal हैं।,1
आज मैंने मैंने मैगी से 400 कैलोरीज़ ली ।,1
बर्गर चीज़ बर्गर जो मैंने evening ko खाया was her ३०० कैलोरीस लॉग karo,1
हेल्दीफाईमी हेल्दीफाईमी today मैंने 2 केले graze थे,1
कल मैंने १५०० कैलोरीज़ हम्म eating में ditch,1
ईमेल taxes दो उफ स्क्रीनशॉट भेज two rama ko,1
tanu को एक text मैसेज भेजो।,0
यह john को भेज दो।,0
anil ko एक ईमेल करो।,0
क्या राकेश ko ई-मेल भेज सकते ho,0
rohan को emails में इमेज अटैच्ड करो सेंड करो।,0
emails पॉल और hi कहो,0
नैंसी ko ऑडियो मैसेज भेजो और him tell फ्राइडे को her अपॉइंटमेंट है,0
व्हस्टअप करो रोहन को।,0
स्नैपचैट of माध्यम से advent का estimated समय soften,0
emails bob @ gmail.com,0
कमल को one ऑडियो भेजो।,0
what आप this sms भेजेंगे और स्क्रीन कैप्चर शामिल will ?,0
क्या तुम इंडियन national parks को emails taxes सकते हो ?,0
क्या आप national parks को one ईमेल संदेश taxes सकते हैं ?,0
what तुम अमेज़न को emails कर सकते ho ?,0
one व्हाट्सऐप मैसेज करो।,0
alison को sisi placing राय को emails भेजो|,0
एक audio message रानी ko भेज दो,0
क्या you this एसएमएस ko भेजेंगे और screen कैप्चर संलग्न करेंगे,0
bob फ़िसर ko one ईमेल लिखो,0
इसे john को भेजें।,0
कुत्ते के बारे मे सोहन ko one emails भेजो।,0
ईमेल डॉ . johnson और बीसीसी डेव।,0
limits ko एक emails भेजो और मेरा ई टी ए अटैच taxes two और लिख dena quickly मिलेंगे,0
बॉब फिशर ko one emails लिखें।,0
emails भेज two राहुल को।,0
what you योसेमाइट नेशनल पार्क को emails taxes सकते हैं ?,0
kim of mobile पर मैसेज करें।,0
this पाठ ko नोटपैड प्रारूप में भेजें।,0
location अटैच करो and भेज दो|,0
emails डॉ . johnson बीसीसी डेव।,0
papa को जल्दी से text भेजो।,0
इंडियन airlines को msg भेजो,0
555-555-555 at व्हाट्सएप संदेश toc,0
स्नैपचैट के by इ टी ए भेजें|,0
what तुम रचना को स्क्रीन कैप्चेर seemed taxes one मैसेज कर सकते हो।,0
बॉस के mobile पर एक msg करो।,0
one व्हाट्सएप मेसेज़ भेजो,0
कृपया deepak को emails toc मुझे late हो जाएगी,0
emails डॉ गरिमा और बीसीसी deo,0
श्रुति को उसकी सरप्राइज गिफ्ट of बारे in मैसेज soften,0
बाॅब @ जीमेल.कॉम पर ईमेल करो।,0
ऐनि ko audio इस्तेमाल करके msg करो और कहो कि शुक्रवार afternoon ko अपॉइंटमेंट mill सकता है।,0
location अटैच करके भेजना,0
किम के mobile पर एक messages भेजें।,0
निशांत क्रिएटिव को यह emails भेज दो and विवान ko sisi भेज two,0
सारा को लोकेशन व्हाट्सएप karo ।,0
quickly से poetry को ईमेल and स्क्रीनशॉट both भेजो।,0
ईटीए भेजो स्नैपचैट से,0
what तुम green पार्क को emails कर सकते हो,0
limits को one वौइस् msg भेजो,0
तरुण को इटीए व्हाट्सऐप करो।,0
audio फॉर्मेट में propitious hospital को msg भेजो पूछते हुए क्या no अप्वॉइंटमेंट blank हैं,0
व्हाट्सएप्प at मैसेज भेजें|,0
डॉ जॉन ko emails करो and बीसीसी deo को karo,0
आलिया को ये photos सेंड taxes दो,0
डॉ प्रीति ko एक ईमेल भेजें और ask कि monday 3:00 बजे अप्वाइंटमेंट available हैं।,0
what तुम मेरे लिए victory को मेल taxes सकते ho,0
जीमेल अकाउंट at राहुल ko मेल soften,0
limits ko एक videos मैसेज भेजो इंस्टाग्राम at,0
"इस स्क्रीन shots को rama ko भेज two , व्हाट्सएप पर।",0
पायल को ईमेल भेजो ।,0
एक व्हाट्सएप मैसेज भेज दो।,0
limits ko one मैसेज भेजो and मेरा ई टी ए अटैच कर दो and लिख देना जल्दी मिलेंगे,0
cris को dog के बारे में one ईमेल भेजें।,0
शगुन ko one ईमेल भेजें।,0
144-4444 ko audio संदेश भेज दो,0
what you इंडिगो airlines ko मेल कर सकते हो ?,0
बॉब fissure को one ईमेल लिखो।,0
क्या तुम these sms भेज दोगे स्क्रीन कैप्चर of साथ।,0
bob fissure को व्हाट्सएप number 555-555-555 पर messages नहीं एक emails लिखें,0
mother के mobile at संदेश भेजें।,0
flipkart of कस्टमर केयर को text messages भेजना है,0
it जॉन को भेज दो।,0
msg करो location अटैच करके,0
annie ko audio मैसेज करके notify कीजिए कि शुक्रवार afternoon को अपॉइंटमेंट mill सकता है।,0
बाॅब फिशर को एक emails लिखो।,0
क्या you ईमेल taxes सकते हैं tata स्काई को,0
कृपया इस संदेश ko soften और इस videos ko include करें।,0
cris ko कुत्ते के बारे में एक ईमेल भेजें।,0
छवि भेजें।,0
व्हाट्सअप कर दो location सृस्टि को।,0
स्नैपचैट के द्वारा ईटीए भेज दो।,0
पॉल ko halo ईमेल कीजिए।,0
987 654 3210 at one टेक्स्ट मैसेज भेजो।,0
rahul ko my location संलग्न करके भेज दो,0
deepika ko लोकेशन भेज दो ज़रा,0
क्या तुम फ्लिप्कार्ट ko emails taxes सकते हो ?,0
ईमेल पॉल नमस्ते।,0
ईमेल डॉ . जॉनसन and बीसीसी डेव।,0
किरण ko व्हाट्सएप karo that मैं शाम ko house आ रही हूँ,0
आलिया को one ईमेल लिखो,0
यूनाइटेड एयर लाइन ko मेसेज़ karo,0
what mommy के मोबाइल नंबर at one msg भेज दोगे,0
text करो ६६५५५४४९०,0
क्या तुम यह text messages मीशा को भेज सकते ho साथ in ईटीए attached करके,0
राई and एलिसन ko emails करो ।,0
मेरी लोकेशन भेजो,0
mother को one ईमेल लिखें।,0
क्या तुम ईमेल taxes two वोडाफ़ोन को।,0
organism सर को emails करो अटेंडेंस लिस्ट के बारे in,0
बॉस ko one ईमेल करो और manager ko sisi in रख देना।,0
चूहे के बारे in दीदी ko one msg कर दो।,0
victory को one msg soften और ई टी ए add,0
स्क्रीनशॉट ko अर्पिता को भेजो।,0
annie ko one व्हाट्सएप messages भेजें और say that प्रस्तुति के roleplay convention कक्ष में मिलते हैं,0
ईटीए स्नेपचैट from भेजो,0
डॉक्टर जॉनस्टन को ईमेल karo और dave ko बीसीसी कर दो।,0
papa को एक emails karo तरुण के बारे में।,0
व्हाट्सएप नंबर 555-555-555 at संदेश of जरिए स्नैपचैट से चित्र including messages soften,0
किम के phones at one मेसेज़ भेजो,0
ईमेल roy सीसी एलीसन।,0
सीमा ko एक मैसेज भेजो,0
व्हाट्सएप के माध्यम from messages soften,0
आज mine wet क्या है ?,0
mine health कैसा है tell स्त्रावा पर देख कर,0
what तुम me बता सकते हो evening ko मेरा body टेम्परेचर कितना था ?,0
फिटबिट my मेंस्ट्रूअल साइकिल of बारे में क्या कह रहा is ?,0
me रक्तचाप बताओ स्त्रावा at देख कर yesterday का,0
my मेन्सट्रूल पीरियड के बारे in माईकैलेंडर what कहते is,0
मेरे previous हफ्ते का फिटनेस data take आओ|,0
कृप्या mine वजन बताएं।,0
मुझे मेरा body टेंपरेचर दिखाओ।,0
मेरे health के बारे in जानकारी दो।,0
मेरा कल रात का body ka thermometer what था ?,0
क्या आप me पिछले weeks ki शारीरिक activity के आंकड़े दिखा सकते are,0
my शारीरिक activity के आंकड़े बताइए स्ट्रावा पर,0
क्या me कल सारे दिन चलने of steps ki गिनती बता सकते ho google+ फिट मैं देख taxes,0
मुझे आज ka वेट फित्बित में दिखाओ।,0
my कमर साइज ka स्टैट्स दिखाओ,0
क्या आप mine ब्लड शुगर लेवल बता सकते हैं ?,0
क्या तुम मुझे बता सकते ho कि mine previous weeks weight कितना था ?,0
आज की ब्लड प्रेशर readings tell,0
क्या आप me my फिजिकल एक्टिविटी of स्टैटिसटिक्स दिखा सकते हैं ?,0
मेरा today वॉटर कंसम्पशन का लेवल दिखाओ।,0
today वॉटर कंसम्पशन का लेवल दिखाओ मुझे।,0
१ january से २० जनवरी तक का ब्लड शुगर का reports दिखाओ।,0
फिटबिट मुझे my कल night की sleep of बारे में information दो।,0
मुझे mine हेल्थ के indoor आने vala insulin ka डाटा दिखा दो,0
मुझे मेरे ३ days of ब्लड प्रेशर के आंकड़ों ko दिखाइए।,0
me मेरे yesterday night की sleep के बारे में जानकारी दो।,0
me मेरे शरीर का previous बीस मिनट ka thermometer show,0
मुझे मेडीबडी app from मेरे ब्लडशुगर ki जानकारी दें।,0
today morning मेरे body ka तापमान कितना था ?,0
my west साइज कितनी है,0
स्वास्थ्य ki information दो,0
शारीरिक activity की जानकारी show,0
what तुम मेरे व्यायाम ki जानकारी दे सकती ho ?,0
mine today सुबह of कसरत का डाटा show,0
आजकल मैं कितना late एक्सरसाइज करता हु ?,0
अच्छा so you my मदद karo ब्लड शुगर लेवल देखने में,0
अच्छा so तुम me मदद करो ब्लड sugar लेवल देखने in,0
one व्हाट्सप्प सन्देश भेजो,0
आज सुबह mine ब्लड प्रेशर कितना था ?,0
मेरे body में इनसुलिन ka स्टेटस पता करके बताएं।,0
today सुबह ka मेरा कितना was tell रक्तचाप,0
मेरा health how है tell स्त्रावा पर dekh कर,0
आज शाम मैंने कितना पानी drank हैं its status बताएं।,0
today सुबह का ब्लड sugar कितना था।,0
मुझे tell आज my नींद ka what records है गूगल फिट at ?,0
मेरा body टेम्परेचर कितना है,0
डिजिटल मशीन ka uses करके me अपना रक्तचाप स्तर दिखाओ,0
me मेरा weight जानना है,0
mine रक्तचाप बताओ,0
स्त्रावा पर mine today का वर्क आउट डाटा show,0
मुझे मेरा yesterday ka वजन जानना is,0
फिटनेस डाटा records करें|,0
yesterday के लिए my water की consumption के stats दिखाओ,0
पानी drinking ka आंकड़ा दो,0
क्या you mine ब्लडप्रेशर बता सकते ho yesterday रात का ?,0
पानी की खपत of figures show,0
"whole दिन of लिए इंसुलिन intake , माय फिटनेस पॉल app पर दर्शाए।",0
me मेरा फिटनेस डाटा show हेल्दीफाईमी at,0
my स्वास्थ्य के आंकड़े दिखाओ,0
क्या you quickly से mine ब्लड शुगर लेवल बता सकते हैं ?,0
फिटबिट द्वारा मेरे आज के body टेम्परेचर के आंकड़ों ko receive toc,0
क्या कल सुबह ki फास्टिंग sugar readings दिखा सकते ho,0
मैं अपना ब्लड प्रेशर जानना चाहूंगा,0
मेरा पल्सरेट फिटबित in चेक karo,0
अभी मेरे body का thermometer कितना is बताएं ?,0
today मेरा वज़न क्या is बताओगे ज़रा,0
मेरे this महीने of weight of आकड़े बताओ,0
फिटबिट ka इस्तेमाल करके me मेरा hart रेट दिखाओ।,0
previous महीने से my वज़न में कितने बदलाब came are,0
फ़िटनेस data दिखाओ,0
मैं your qamar की साईज जानना चाहता am,0
फिटबिट मुझे my इस हफ्ते of व्यायाम ki सारी सूचना दो।,0
my आज morning के ब्लड प्रेशर ko tell,0
फिटबिट के माध्यम from this सप्ताह मेरे नींद ki quality ko दिखाओ।,0
मेरे qamar of measurement के बारे में मुझको जानकारी should ।,0
today सुबह की मेरी ब्लड प्रेशर ki रीडिंग दिखाओ।,0
previous weeks के roleplay फिटनेस डेटा receive करें।,0
फिटबिट in मेरी hart रेट readings दिखाओ,0
mine वॉटर कंसम्पशन बताओ,0
मेरा हार्टरेट फिटबित in चेक karo,0
मेरे today सुबह ki ब्लड sugar रीडिंग tell,0
"हेल्थ , एक्सरसाइज के status ले आओ|",0
एक times my हार्ट रेट की information सतरावा in दिखाओ|,0
me my कमर के साइज of बारे में जानकारी दो।,0
फिटनेस data दिखाओ।,0
exercise की information निकालो,0
मेरी पानी की consumption of आँकड़े show,0
मेरे health ki जानकारी निकालो,0
my qamar के नाप के बारे में जानकारी दो।,0
what you previous weeks का मेरा इन्सुलिन लेवल बताएंगे,0
फिटबिट what कहता है मेरी yesterday night की sleep के बारे में।,0
मुझे show blood शर्करा के figures,0
what you my वजन के आंकड़े बतायेंगे,0
कल evening में मैंने वजन bred was he tell कितना था ।,0
दिखाओ मुझे my कसरत from जुड़े आंकड़े।,0
health जानकारी प्राप्त करो।,0
my health के आंकड़े दिखाओ फिटबिट से।,0
कल के my body के तापमान के बारे in जानकारी दो।,0
हेल्थ tab in मेरा ब्लड शुगर दिखाओ।,0
2 महीने first mine वजन क्या रहा होगा ?,0
आज mine इंसुलिन का स्तर कितना is,0
what तुम mine एक्सरसाइज result दिखा सकते ho,0
mine कमर ka साइज़ कितना है,0
today savar मेरा टेंप्रेचर कितना था ?,0
me रक्त शर्करा of stats दिखाओ।,0
मेरा आज का ब्लड प्रेशर ka आंकड़ा बताओ,0
फिटबिट in mine आखिरी बार ka ब्लड प्रेशर कितना था ?,0
rama के messages in क्या था,0
आउटलुक at स्टार्ड ईमेल्स दिखाओ।,0
प्लीज जरा इस weeks का msg दिखाना,0
आज सुबह जितने भी msg आए are उन्हें दिखाओ।,0
मुझे अपठित व्हाट्स एप messages दिखाओ,0
व्हाट्सप्प at pallavi का मैसेज पढ़ो,0
ईमेल in what है।,0
me बताओ ईमेल in what था,0
मुझे gmail in तारांकित emails दिखाओ,0
previous 5 स्पैम मेल दिखाइए।,0
rama ka संदेश क्या है ?,0
bob ने अपने emails में what कहा ?,0
मुझे without पढ़ा हुआ व्हाट्सऐप message दिखाओ।,0
क्या my सारे नए message पढ़ सकते हो,0
मेरे audio msg पढ़ो।,0
मेरे आज of first ५ ईमेल दिखाएं।,0
फोटो अटैच वाले emails show outlook पर।,0
आडिओ msg receive करो।,0
messages in क्या है।,0
today पहले 3 टेक्स्ट msg दिखाओ।,0
मुझे previous हफ्ते की all mail show रवि ने sent है।,0
व्हाट्सएप पर स्टार्ड मैसेजेस निकालो।,0
बॉब of ईमेल में what was ?,0
आज night की partying of बारे में मैसेजेस show ।,0
me रमेश से what मैसेज प्राप्त हुआ,0
bob के व्हाट्सप्प msg in क्या लिखा था ?,0
व्हाट्सएप पर nimble के all संदेश पढ़ें,0
डॉ . केन from प्राप्त emails ki सूची दिखाओ,0
today जितने too ऑडियो msg आए हैं them पढ़ो।,0
what you me बता सकते हो की bob ने मेसेज़ मे what लिखा is,0
me दिखाओ,0
what you मुझे this सप्ताह का messages दे सकते हो।,0
रीना ka आज का messages पढ़ना,0
simran को msg in क्या लिखा था ?,0
this emails को पढ़ें,0
बॉब नहीं सीमा ka msg show कल ka,0
limits का msg दिखाओ yesterday का,0
please जरा इस month का msg दिखाना,0
me आउटलुक in इमेल्स show जिनके साथ pixar अटैच्ड हो ।,0
audio msg प्राप्त करो।,0
सभी msg पढ़ो स्टार्ड वाले,0
boss के मेल में what था।,0
इस सप्ताह के outlook emails show,0
स्टार्रेड मैसेज in क्या क्या आया are,0
स्टार्रेड मैसेज in क्या came are,0
कृपया george from met संदेश पढ़ें,0
please george from प्राप्त संदेश पढ़ें,0
मुझे विना पड़े गए व्हाट्सएप messages दिखाएं।,0
अटेचमेंट of साथ अनरीड इमेल को then से ग्रहण karo ।,0
राहुल ka msg पढ़ो,0
बाॅब from मिले हुए पहले ३ मैसेजेस पढ़ो।,0
मुझे अक्षिता के mail दिखाओ,0
पारिवारिक इमरजेंसी vala lucy का मैसेज पढ़ो,0
this ईमेल पढ़ दोगे प्लीज़,0
me व्हाट्सएप पर all अपठित संदेश show,0
nisha के आज वाले ईमेल in what is बताओ,0
Show stared messages on whatsApp .,0
नए मैसेज दिखाओ।,0
me संदेश दिखाओ।,0
raj के audio msg में क्या था,0
रमेश ने मुझे who व्हाट्सएप किया was her tell,0
mine नया सन्देश पढ़ो,0
me today रात ki partying के बारे में वो जो is संदेश दिखाओ।,0
मुझे attachment वाले emails दिखाओ।,0
कल रात of अनरेड मेसेजेस दिखाओ,0
ये emails लो पढ़ के सुनाओ।,0
अंकुर of इंस्टाग्राम at वीडियो in देखो क्या है ?,0
कोई नयी emails आई is what मुझे show,0
वीडियो मैसेजेस निकालो।,0
ये emails पढ़ें|,0
रवि of message in क्या है ?,0
एक नंबर my गुगल contacts में जोड़ें,0
९०००११४८३४ ko मेरे वाट्सऐप contacts में add,0
my phones in पापा का नंबर सेव karo,0
अच्छा तो मेरा नंबर आलोक of name from सेव करें,0
तो मेरा number आलोक of नाम from सेव toc,0
कांटैक्ट में number जोड़ो,0
जॉन का नंबर मेरी google+ कांटेक्ट लिस्ट में ऐड karo,0
नंबर को मेरे फ़ोन बुक in add,0
उस नंबर ko my फ़ोन book में secure करें।,0
my फोन में काम of नाम from दो नंबर सेव toc,0
mother के number ९९९-७८७८ ko house के संपर्क of name से दर्ज करो,0
mother को my आईफ़ोन कॉन्टैक्ट्स में fling दो।,0
मेरा नंबर अपनी favorites lists में जोड़ें।,0
पति की contacts lists in mine ऑफिस का नंबर जोड़ देना,0
today मेरे phones में newer नंबर सेव करें,0
रोहित sharma ko मेरी गूगल wali कांटेक्ट लिस्ट में ऐड karo,0
रमेश का number my कांटेक्ट लिस्ट in जोड़ा,0
this number को मेरे कांटेक्ट में जोड़ो,0
my कॉन्टैक्ट लिस्ट in mommy ka नंबर सेव करें।,0
मेरे फोन लिस्ट in ऐड करो raju को।,0
this नंबर को my व्हाट्सप्प नंबर के name from cell फ़ोन in सेव करे,0
my संपर्कों में १२३४५६ डालें।,0
६५८७६९८६७९ ko sheela के घर के number of name से जोड़ना,0
नीलेश ko my फोन के कॉन्टैक्ट में जोड़ें।,0
क्या you मेरे लिए one नंबर सेव कर सकते ho ?,0
अपने फोन in काम के label of रूप in your संपर्कों in मेरा नंबर जोड़ें।,0
what तुम 111-1111 ko भाई of office नंबर बतौर my phones बुक में जोड़ सकते ho,0
what you मेरे डूओ संपर्कों में फैजान जोड़ सकते हैं ?,0
मॉम को मेरे skype कॉन्टैक्ट्स में ऐड karo,0
raju ka number office नाम से ऐड करो।,0
कांटेक्ट इनफार्मेशन में my mata जी का नंबर ऐड taxes लो,0
कांटेक्ट ऐड करें|,0
एक contacts जोड़ें,0
रजू ka number ७८९०९६ ko मेरे स्काइप contacts of रुप में जोड़ें,0
५५५५५५ को मम्मी के work of number in जोड़ो,0
माहि ka नंबरऑफिस name from ऐड करो।,0
इस number को my big sister के स्काइप calling नंबर के as में save,0
मोहन का ७८९६५२३४५ my टेलीग्राम at जोड़ें,0
३२१६७५०९८ these नंबर जोड़ two,0
राजू ka house का नंबर ऐड करो।,0
मेरी गूगल contacts lists in एक नया संपर्क जोड़ें,0
कॉन्टैक्ट in ऐड करो ।,0
रवि के संपर्क lists in one और contacts जोड़,0
that नंबर ko मम्मी of मोबाइल नंबर के as में addition दो।,0
पापा name से एक number फ़ोन book मे जोड़ो,0
रोहन को newer संपर्क of रूप in जोड़ें।,0
४५९०८८७० ko मेरे मां of वर्क number के रुप में जोड़ें।,0
this number ko मेरे फोन book में जोड़ो।,0
number को संपर्क in जोड़ें,0
these नंबर mommy के कॉन्टैक्ट में एड taxes दो,0
that number को मेरे mother के फोन नंबर of तौर पर recorded karo,0
this number को मेरे gmail कॉन्टेक्ट्स in ऐड करो दो,0
this नंबर को rahul के name से ऐड करें।,0
मॉम ka एक नंबर ऐड karo,0
that phones नंबर ko मेरी phones book में डाल दो,0
क्या this number को mother of मोबाइल नंबर के नाम from जोड़ सकते हो,0
mother के कांटेक्ट information in एक नंबर जोड़ो।,0
माँ of ऑफिस ka नंबर ऐड करें|,0
my phones at अमित का newer संपर्क जोड़ें।,0
३५४४५५५ यह नम्बर ed karo मम्मी of number में,0
इस number को my फ़ोन बुक in ऐड कर two,0
४५६८८९ ये number my कॉन्टैक्ट्स in डाल दो,0
क्या poetry name of contacts को my जीमेल मे जोड़ सकते हो,0
this numbers ko पापा ki सूची in बधाई के name से लिखिए,0
सुधा madam को phones बुक में ऐड करो।,0
skype कांटेक्ट में rameshwar सर ka नंबर office के name से सुरक्षित करे,0
your contacts में mine नंबर जोड़ें।,0
papa मोबाइल करके यह नंबर जोड़ सकते ho,0
बॉस ko skype के contacts सूची में जोड़े।,0
८९५६२३७८९ ko मां के work of नंबर के as में जोड़ें,0
this नंबर ko मेरे फोनबुक में रखो।,0
गूगल ड्राइव in मेरे फोन का number सेव kare,0
इंस्टाग्राम in rahul ka नंबर जोड़ो।,0
papa के दूकान का number जोड़ो।,0
this number कांटैक्ट मे जोड़ो,0
mommy को ५५५५५५५ number के साथ कांटैक्ट मे जोड़ो,0
mine नंबर पापा ki संपर्क lists में जोड़ना,0
मैसेज में आया is वो number ed karo,0
कॉन्टैक्ट्स in 555-5555 ऐड करो,0
इस number को my कांटेक्ट लिस्ट में ऐड karo,0
गूगल कॉन्टैक्ट्स in डैड्स वर्क number जोड़ें,0
रजू का नंबर ७५८८९०९६ ko मेरे स्काइप संपर्क of रुप in add,0
gmail कांटेक्ट में राहुल ka नंबर जोड़ो।,0
next नंबर जीमेल in ऐड कर दो,0
मेरे काॅन्टेक्ट लिस्ट में number एड करो।,0
कॉन्टेक्ट्स in जोड़ो ६६६६५५५५,0
my फ़ोन ki सूची में एक newer संपर्क जोड़ें .,0
my आईफोन में ria of नाम से this number ko सेव करो,0
मॉम का number 555-5555 कॉन्टैक्ट्स में ऐड karo,0
this नंबर ko my कॉन्टैक्ट लिस्ट में gmail पर डालो।,0
नंबर add,0
ये number कॉन्टेक्ट्स में ऐड karo,0
this नंबर एड करो।,0
माँ ki shop का नंबर जोड़ना,0
माँ of ५५५५५ ५५५५५ नंबर ko उनके मोबाइल के तौर at जोड़ो।,0
555-5555 को my कॉन्टैक्ट्स में डाल two,0
9826973508 को मॉम वर्क number के रूप in जोड़ो।,0
करामाती ka नंबर ed करें,0
this number ko राहुल के दूसरे नंबर में जोड़ो ।,0
४०००४ ko raju नाम से ऐड करो।,0
my फोन बूक मे एक नंबर एड़ karo ना।,0
इस नए नंबर को gmail की contacts lists में जोड़ लें।,0
फोन लिस्ट में brother का number जोड़िए।,0
