Sentence,Label
ईमेल में क्या है।,0
मुझे बताओ ईमेल में क्या था,0
मुझे जीमेल में तारांकित ईमेल दिखाओ,0
पिछले 5 स्पैम मेल दिखाइए।,0
राम का संदेश क्या है?,0
बॉब ने अपने ईमेल में क्या कहा ?,0
मुझे बिना पढ़ा हुआ व्हाट्सऐप सन्देश दिखाओ।,0
क्या मेरे सारे नए सन्देश पढ़ सकते हो,0
मेरे ऑडियो मैसेज पढ़ो।,0
मेरे आज के पहले ५ ईमेल दिखाएं।,0
फोटो अटैच वाले ईमेल दिखाओ आउटलुक पर।,0
आडिओ मेसेज प्राप्त करो।,0
संदेश में क्या है।,0
आज पहले 3 टेक्स्ट मैसेज दिखाओ।,0
मुझे पिछले हफ्ते की सभी मेल दिखाओ रवि ने भेजा है।,0
व्हाट्सएप पर स्टार्ड मैसेजेस निकालो।,0
बॉब के ईमेल में क्या था?,0
आज रात की पार्टी के बारे में मैसेजेस दिखाओ ।,0
मुझे रमेश से क्या मैसेज प्राप्त हुआ,0
बॉब के व्हाट्सप्प मैसेज में क्या लिखा था?,0
व्हाट्सएप पर दक्ष के सभी संदेश पढ़ें,0
डॉ. केन से प्राप्त ईमेल की सूची दिखाओ,0
आज जितने भी ऑडियो मैसेज आए हैं उन्हें पढ़ो।,0
क्या तुम मुझे बता सकते हो की बॉब ने मेसेज़ मे क्या लिखा है,0
मुझे दिखाओ,0
क्या तुम मुझे इस सप्ताह का संदेश दे सकते हो।,0
रीना का आज का संदेश पढ़ना,0
सिमरन को मैसेज में क्या लिखा था?,0
इस ईमेल को पढ़ें,0
बॉब नहीं सीमा का मैसेज दिखाओ कल का,0
सीमा का मैसेज दिखाओ कल का,0
प्लीज जरा इस महीने का मैसेज दिखाना,0
मुझे आउटलुक में इमेल्स दिखाओ जिनके साथ पिक्चर्स अटैच्ड हो ।,0
ऑडियो मैसेज प्राप्त करो।,0
सभी मैसेज पढ़ो स्टार्ड वाले,0
बॉस के मेल में क्या था।,0
इस सप्ताह के आउटलुक ईमेल दिखाओ,0
स्टार्रेड मैसेज में क्या क्या आया हैं,0
स्टार्रेड मैसेज में क्या आया हैं,0
कृपया जॉर्ज से  मिले संदेश पढ़ें,0
कृपया जॉर्ज से प्राप्त संदेश पढ़ें,0
मुझे विना पड़े गए व्हाट्सएप संदेश दिखाएं।,0
अटेचमेंट के साथ अनरीड इमेल को फिर से ग्रहण करो ।,0
राहुल का मैसेज पढ़ो,0
बाॅब से मिले हुए पहले ३ मैसेजेस पढ़ो।,0
मुझे अक्षिता के मेल दिखाओ,0
पारिवारिक इमरजेंसी वाला लूसी का मैसेज पढ़ो,0
यह  ईमेल पढ़ दोगे प्लीज़,0
मुझे व्हाट्सएप पर सभी अपठित संदेश दिखाओ,0
निशा के आज वाले ईमेल में क्या है बताओ,0
Show stared messages on whatsApp.,0
नए मैसेज दिखाओ।,0
मुझे संदेश दिखाओ।,0
राज के ऑडियो मैसेज में क्या था,0
रमेश ने मुझे जो व्हाट्सएप किया था उसे बताओ,0
मेरा नया सन्देश पढ़ो,0
मुझे आज रात की पार्टी के बारे में वो जो है संदेश दिखाओ।,0
मुझे अटैचमेंट वाले ईमेल दिखाओ।,0
कल रात के अनरेड मेसेजेस दिखाओ,0
ये ईमेल लो पढ़ के सुनाओ।,0
अंकुर के इंस्टाग्राम पर वीडियो में देखो क्या है?,0
कोई नयी ईमेल आई है क्या मुझे दिखाओ,0
वीडियो मैसेजेस निकालो।,0
ये ईमेल पढ़ें|,0
रवि के सन्देश में क्या है?,0
एक नंबर मेरे गुगल संपर्क में जोड़ें,0
९०००११४८३४ को मेरे वाट्सऐप संपर्क में जोड़ें,0
मेरे फोन में पापा का नंबर सेव करो,0
अच्छा तो मेरा नंबर आलोक के नाम से सेव करें,0
तो मेरा नंबर आलोक के नाम से सेव करें,0
कांटैक्ट में नंबर जोड़ो,0
जॉन का नंबर मेरी गूगल कांटेक्ट लिस्ट में ऐड करो,0
नंबर को मेरे फ़ोन बुक में जोड़ें,0
उस नंबर को मेरी फ़ोन बुक में सुरक्षित करें।,0
मेरे फोन में काम के नाम से दो नंबर सेव करें,0
माँ के नंबर ९९९-७८७८ को घर के संपर्क के नाम से दर्ज करो,0
माँ को मेरे आईफ़ोन कॉन्टैक्ट्स में डाल दो।,0
मेरा नंबर अपनी पसंदीदा सूची में जोड़ें।,0
पति की सम्पर्क सूची में मेरा ऑफिस का नंबर जोड़ देना,0
आज मेरे फोन में नए नंबर सेव करें,0
रोहित शर्मा को मेरी गूगल वाली कांटेक्ट लिस्ट में ऐड करो,0
रमेश का नंबर मेरी कांटेक्ट लिस्ट में जोड़ा,0
इस नंबर को मेरे कांटेक्ट में जोड़ो,0
मेरे कॉन्टैक्ट लिस्ट में मम्मी का नंबर सेव करें।,0
मेरे फोन लिस्ट में ऐड करो राजू को।,0
इस नंबर को मेरे व्हाट्सप्प नंबर के नाम से सेल फ़ोन में सेव करे,0
मेरे संपर्कों में १२३४५६ डालें।,0
६५८७६९८६७९ को शीला के घर के नंबर के नाम से जोड़ना,0
नीलेश को मेरे फोन के कॉन्टैक्ट में जोड़ें।,0
क्या तुम मेरे लिए एक नंबर सेव कर सकते हो?,0
अपने फोन में काम के लेबल के रूप में अपने संपर्कों में मेरा नंबर जोड़ें।,0
क्या तुम 111-1111 को भाई के ऑफिस नंबर बतौर मेरी फोन बुक में जोड़ सकते हो,0
क्या आप मेरे डूओ संपर्कों में फैजान जोड़ सकते हैं?,0
मॉम को मेरे स्काइप कॉन्टैक्ट्स में ऐड करो,0
राजू का नंबर ऑफिस नाम से ऐड करो।,0
कांटेक्ट इनफार्मेशन में मेरी माता जी का नंबर ऐड कर लो,0
कांटेक्ट ऐड करें|,0
एक संपर्क जोड़ें,0
रजू का नंबर ७८९०९६ को मेरे स्काइप संपर्क के रुप में जोड़ें,0
५५५५५५ को मम्मी के काम के नंबर में जोड़ो,0
माहि का नंबरऑफिस नाम से ऐड करो।,0
इस नंबर को मेरी बड़ी बहन के स्काइप कॉलिंग नंबर के रूप में सहेजें,0
मोहन का ७८९६५२३४५ मेरे टेलीग्राम पर जोड़ें,0
३२१६७५०९८  ये नंबर जोड़ दो,0
राजू का घर का नंबर ऐड करो।,0
मेरी गूगल संपर्क सूची में एक नया संपर्क जोड़ें,0
कॉन्टैक्ट में ऐड करो ।,0
रवि के संपर्क सूची में एक और सम्पर्क जोड़,0
उस नंबर को मम्मी के मोबाइल नंबर के रूप में जोड़ दो।,0
पापा नाम से एक नंबर फ़ोन बुक मे जोड़ो,0
रोहन को नए संपर्क के रूप में जोड़ें।,0
४५९०८८७० को मेरे मां के वर्क नंबर के रुप में जोड़ें।,0
इस नंबर को मेरे फोन बुक में जोड़ो।,0
नंबर को संपर्क में जोड़ें,0
ये नंबर मम्मी के कॉन्टैक्ट में एड कर दो,0
उस नंबर को मेरे माँ के फोन नंबर के तौर पर दर्ज करो,0
इस नंबर को मेरे जीमेल कॉन्टेक्ट्स में ऐड करो दो,0
इस नंबर को राहुल के नाम से ऐड करें।,0
मॉम का एक नंबर ऐड करो,0
उस फोन नंबर को मेरी फोन बुक में डाल दो,0
क्या इस नंबर को माँ के मोबाइल नंबर के नाम से जोड़ सकते हो,0
माँ के कांटेक्ट जानकारी में एक नंबर जोड़ो।,0
माँ के ऑफिस का नंबर ऐड करें|,0
मेरे फोन पर अमित का नया संपर्क जोड़ें।,0
३५४४५५५ यह नम्बर एड करो मम्मी के नंबर में,0
इस नंबर को मेरी फ़ोन बुक में ऐड कर दो,0
४५६८८९ ये नंबर मेरे कॉन्टैक्ट्स में डाल दो,0
क्या कविता नाम के संपर्क को मेरी जीमेल मे  जोड़ सकते हो,0
इस संख्या को पापा की सूची में बधाई के नाम से लिखिए,0
सुधा मैडम को फोन बुक में ऐड करो।,0
स्काइप कांटेक्ट में रामेश्वर सर का नंबर कार्यालय के नाम से सुरक्षित करे,0
अपने संपर्क में मेरा नंबर जोड़ें।,0
पापा मोबाइल करके यह नंबर जोड़ सकते हो,0
बॉस को स्काइप के संपर्क सूची में जोड़े।,0
८९५६२३७८९ को मां के काम के नंबर के रूप में जोड़ें,0
इस नंबर को मेरे फोनबुक में रखो।,0
गूगल ड्राइव में मेरे फोन का नंबर सेव करे,0
इंस्टाग्राम में राहुल का नंबर जोड़ो।,0
पापा के दूकान का नंबर जोड़ो।,0
यह नंबर कांटैक्ट मे जोड़ो,0
मम्मी को ५५५५५५५ नंबर के साथ कांटैक्ट मे जोड़ो,0
मेरा नंबर पापा की संपर्क सूची में जोड़ना,0
मैसेज में आया है वो नंबर एड करो,0
कॉन्टैक्ट्स में 555-5555 ऐड करो,0
इस नंबर को मेरे कांटेक्ट लिस्ट में ऐड करो,0
गूगल कॉन्टैक्ट्स में डैड्स वर्क नंबर जोड़ें,0
रजू का नंबर ७५८८९०९६ को मेरे स्काइप संपर्क के रुप में जोड़ें,0
जीमेल कांटेक्ट में राहुल का नंबर जोड़ो।,0
अगला नंबर जीमेल में ऐड कर दो,0
मेरे काॅन्टेक्ट लिस्ट में नंबर एड करो।,0
कॉन्टेक्ट्स में जोड़ो  ६६६६५५५५,0
मेरे फ़ोन की सूची में एक नया संपर्क जोड़ें.,0
मेरे आईफोन में रिया के नाम से इस नंबर को सेव करो,0
मॉम का नंबर 555-5555 कॉन्टैक्ट्स में ऐड करो,0
इस नंबर को मेरी कॉन्टैक्ट लिस्ट में जीमेल पर डालो।,0
नंबर जोड़ें,0
ये नंबर कॉन्टेक्ट्स में ऐड करो,0
यह नंबर एड करो।,0
माँ की दुकान का नंबर जोड़ना,0
माँ के ५५५५५ ५५५५५ नंबर को उनके मोबाइल के तौर पर जोड़ो।,0
555-5555 को मेरे कॉन्टैक्ट्स में डाल दो,0
9826973508 को मॉम वर्क नंबर के रूप में जोड़ो।,0
करामाती का नंबर एड करें,0
इस नंबर को राहुल के दूसरे नंबर में जोड़ो ।,0
४०००४ को राजू नाम से ऐड करो।,0
मेरे फोन बूक मे एक नंबर एड़ करो ना।,0
इस नए नंबर को जीमेल की संपर्क सूची में जोड़ लें।,0
फोन लिस्ट में भाई का नंबर जोड़िए।,0
रिया का नंबर मेरे काॅन्टेक्ट लिस्ट में एड करो।,0
सुहाना के नाम से एक नया कांटेक्ट बनाओ।,0
अविनाश के नए नंबर ९१-३४५६७ को मेरे फोन सूची में डाल दो,0
555-5555 को संपर्क में जोड़ें,0
मेरी फ़ोन लिस्ट में नया कॉन्टेक्ट एड करो,0
जोंनि का ५५९९८ फ़ोन लिस्ट में ऐड करो ऑफिस नाम से।,0
यह नंबर पापा के मोबाइल नंबर के नाम से ऐड करना है,0
गूगल कॉन्टेक्ट्स में रोहित का नंबर जोड़ो,0
एक नया कांटेक्ट ऐड करें|,0
मेरे फ़ोन में एक कॉन्टेक्ट सेव करना।,0
१२३-४५६७ को मेरे संपर्क में डाल दो,0
सोम का नंबर जोड़ें।,0
पापा के कांटेक्ट में नंबर ऐड करो।,0
इस नंबर को पापा के ऑफिस के नंबर में जोड़ो ।,0
४४४४-४४४४ को मेरे मोबाइल संपर्क के तौर पर दर्ज करो,0
एक नए संपर्क के फ़ोन के संपर्क सूची में ऐड करें।,0
क्या इस नंबर को कविता नाम से जोड़ सकते हो,0
वह नंबर मेरी मॉम के मोबाइल नंबर की तरह ऐड करो,0
मेरे कॉन्टेक्ट्स में नंबर 666-6666 जोड़िए।,0
घर वाले नंबर को मेरे घर वाले सूची में डालो।,0
इस जीमेल को मोहन के नाम से मेरे फोन में डालो ।,0
एक नया नंबर सूची में जोड़िए,0
ऐड करो मॉम का होम फोन नंबर 5555555,0
माँ के ऑफिस नंबर 222-2222 को मेरी फोन बुक में जोड़ना है,0
मॉम को मेरे आईफोन कॉन्टैक्ट्स में ऐड करो,0
इस नंबर को निशा के ऑफिस नंबर बतौर जोड़ दो प्लीज़,0
यह नंबर मेरे कॉन्टैक्ट्स में ऐड करो ।,0
बॉस करके यह नंबर जोड़ो,0
मोमो का नंबर ऐड कर लो ९८५६,0
मैं चाहती हूँ इस नंबर को पापा के ऑफिस नंबर करके ऐड करो,0
क्या फ़ोन बुक मे इस नंबर को जोड़ सकते हो,0
९८७ ६५४ ३२१० को पापा के पर्सनल नंबर के रूप में सेव करो।,0
मेरी फोन बुक में एक एक नया नंबर ऐड करो।,0
दीपक के ऑफिस के नंबर को  गूगल कॉन्टैक्ट्स में ऐड करो।,0
यह नंबर मेरे कॉन्टैक्ट्स में ऐड करो,0
इस नंबर को मेरे पिता के संपर्क में जोड़ें,0
श्याम का कांटेक्ट जोड़ दो ३५६२५६३२,0
भाई को 333-3333 नंबर के साथ मेरे सम्पर्कों में जोड़ना है,0
मम्मी का नंबर ऐड करो होम के नाम से।,0
मेरे कॉन्टेक्ट्स में नंबर जोड़िए।,0
इसे स्काइप कॉन्टेक्ट्स में जोड़ो,0
क्या तुम रोहित के लिए मेरे आउटलुक पर एक नोट बना सकते हो?,0
मोहन के लिए एक नोट बनाओ,0
एक नया नोट क्रिएट करो,0
क्या तुम एक नोट बना सकते हो,0
एक नोट का निर्माण करो।,0
एक नोट लिखो,0
क्या तुम  मीनल के लिए मेरे आईपैड पर एक नोट बना सकते हो,0
क्या आप एक मीटिंग का नोट लिखोगे रिमाइंडर के साथ,0
आई पैड पर एक नोट लिखो सीमा सगाई दस तारीख,0
मां के लिए एक नोट बनाओ । नोट में लिखो कि मैं कल 5:00 बच्चे बजे की ट्रेन से आ रहा हूं,0
क्या तुम एक नोट बना सकते हो?,0
एक नोट लिखो कम्पटीशन तीन जून को होगा,0
क्या आप खरीदारी के बाद रिमाइन्डर के साथ नोट बना सकते हैं?,0
क्या तुम आतीफ़ के लिए नोट बना सकते हो?,0
एक नोट बनाओ रिमाइंडर के साथ मम्मी के लिए,0
एक नोट बना दोगे क्या जिसमे खाने का रिमाइंडर हो,0
आप हमारे अच्छे दोस्तों के लिए एक नोट बना सकते हैं?,0
रमेश के लिए एक पोस्टिट नोट बना दो।,0
कल की शॉपिंग का नोट बनाओ,0
कृपया मेरे फ़ोन पर दीपक के लिए मीटिंग नाम से एक नोट बना दो।,0
एक नोट का निर्माण करिए।,0
क्या तुम अभी एक नोट बना दोगे,0
शॉपिंग पोस्ट इट नोट बनाओ,0
ख़रीदारी करने के लिए नोट बनाओ,0
कल शाम पांच बजे दुकान से किराना खरीदने के लिए एक नोट बनाएं|,0
ख़रीदारी के लिए एक नोट बनाओ जिसमें घर के सभी समान लिखे हो।,0
रीना के लिए नोट बनाओ मेरे मोबाइल में।,0
कल के लिए नोट बनाओ,0
यात्रा नोट बनाओ,0
एक नोट बनाओ उसमें 7:00 बजे का रिमाइंडर सेट करो कल के लिए कल पापा आने वाले हैं,0
क्या तुम एक नोट बना सकते हो शॉपिंग रिमाइंडर के लिए,0
एक शॉपिंग का नोट बनाओ रिमाइंडर के साथ।,0
आप हमारे दोस्त के लिए एक नोट बना सकते हैं?,0
राजेश के लिए एक पोस्टिट नोट बनाओ की पढाई करने जाना है।,0
क्या तुम राजू के लिए नोट बना दोगे,0
एक नोट बनाएं आईपैड पर कि कल शालू के जन्मदिन का पार्टी है,0
राहुल के लिए एक बनाओ नोट और उसमें कहो कि मेरा सामान आ गया है,0
एक नोट बनाओ,0
नोट एक तैयार करो।,0
एक नोट बनाओ रिमाइंडर के साथ गूगल कीप पर,0
क्या आप मैरी के लिए एक नोट बना सकते हैं मेरे कंप्यूटर पर,0
मार्केट के समान का नोट बनाओ,0
एक नोट बना दो शौपिंग के नाम से,0
क्या तुम मेरे लिए एक नोट बना सकते हो,0
मेरे मोबाइलपर एक नोट बनाओ,0
एक नोट क्रिएट करो।,0
मॉर्निंग वॉक लेने के लिए नोट बनाओ कल से,0
क्या तुम हॉस्पिटल का एक नोट बना सकते हो?,0
कृपया रिमाइंडर में श्याम का जन्मदिन का एक नोट बना दो।,0
मुझे एक नया पोस्ट इट नोट बनाना है भाई के लिए।,0
राजेश के लिए एक पोस्टिट नोट बनाओ की पढाई करने जाना है।,0
मेरे फ़ोन में एक नोट बनाएं।,0
एक शॉपिंग नॉट बनाओ रिमाइंडर के साथ मीनल के लिए,0
मेरे लैपटॉप पर एक नोट बनाओ,0
दिनेश की बहन के लिए नोट बनाओ की मोबाइल रिपेयरिंग करवाना है।,0
अभी एक नोट बनाओ,0
खरीदारी के लिए एक नोट बनाओ,0
क्या तुम मेरे फ़ोन पर दीपक के लिए मीटिंग नाम का नोट बना सकते हो?,0
मेरे लिए एक नोट बनाओ कि आज मैं किचन की सफाई करूँगा,0
मेरे फोन पर नोट बनाओ मेरे लिए कि कल जाॅब इंटरव्यू है,0
"मेरे लिए रिमाइंडर के साथ एक नोट बनाएं की ""होने वाली मीटिंग के लिए तैयारी करें""|",0
एक नोट बनाएं,0
फ्लिपकार्ट पर देख कर बताओ मेरी टीशर्ट कब तक आ जाएगी,0
"अमेज़ॅन,मैं अपने नाइके स्नीकर्स के लिए जिन्हें 20 मई को ऑर्डर किया था उसकी स्थिति देखना चाहता हूं।",0
क्या उबेर ईट्स का इस्तेमाल करके मेरे पिज़्ज़ा आर्डर की स्थिति प्राप्त कर सकते हो,0
"मैंने आज सुबह जो आर्डर किया था, उसका स्टेटस चेक करो।",0
अरे जांच तो करो मेरे शिपमेंट के साथ हो क्या रहा है,0
डोमिनोस मेरा शिपमेंट का स्टेटस चेक करो,0
मेरे फ्लिपकार्ट के परसों के आर्डर का स्टेटस पता करके बताओ।,0
अमेज़न से लिए पश्मीना शॉल का स्टेटस देखना है,0
डीएचअल से पता करो मेरा पार्सल कहाँ है,0
मुझको मेरे ऑर्डर की कोई स्थिति बताइए।,0
क्या मुज़हे मेरा मोबाईल का आर्डर बता सकते हो,0
कृपया करके मेरे वालमार्ट के ऑर्डर की स्थिति बताओ।,0
मेरे अमेज़न के टोपी के आर्डर की क्या स्थिति है?,0
अमज़ोन मै अपने नाइक स्नीकर का ऑर्डर स्टेटस देखना चाहता हूँ,0
वॉलमार्ट पर रेफ्रिजरेटर के ऑर्डर की स्थिति की जाँच करें जो मैंने आज ऑर्डर नंबर TR-144-774 के साथ किया है।,0
कल शाम जो ऑर्डर किया था उसकी डिलिवरी कब होगी?,0
"ऐमेज़ॉन ,मैं अपने नाइक स्नीकर्स के आर्डर की स्थिति देखना चाहता हूं ।",0
मेरे शिपमेंट का क्या हाल है,0
ऑर्डर स्टेटस बताओ,0
क्या तुम मेरे फर्नीचर ट्रैकिंग नंबर एटी१५वीपी का शिपमेंट स्टेटस ढूंढ सकते हो?,0
मैंने जो अमेजॉन कंपनी से कुर्तियों ऑर्डर करी थी उसका स्टेटस क्या है,0
मेरे ऑर्डर की स्थिति जांचें।,0
ज़ोमैटो पर जाएँ और मेरे खाने के ऑर्डर की स्थिति की जांच करें,0
मेरे ऑर्डर नंबर ४५२६ की क्या स्थिति है,0
मेरा जो ऑर्डर कल आने वाला उसकी क्या स्थिति है?,0
मेरे वालमार्ट ऑर्डर का स्टेटस मुझे जानना है,0
"मैंने कल जो आर्डर किया था, उसका स्टेटस पता करने में मेरी मदद करो।",0
मेरे द्वारा कल किए गए ऑर्डर का स्टेटस चेक करने में मेरी मदद करो,0
स्नैपडील को खोलिए और मेरे ऑर्डर की स्थिति बताइए।,0
मेरा डिनर सेट का स्टेटस ऑर्डर बताओ,0
"ऐमज़ान, मैं नाइकी स्नीकर्स का ऑर्डर स्टैटस देखना चाहता हूँ।",0
फ्लिपकार्ट का मेरा ऑर्डर कहाँ तक पहुंचा?,0
मैं उबर ईट्स पर मेरे खाने के ऑर्डर का स्टेटस जानना चाहता हूँ।,0
पतलू पतलूंस का आर्डर स्टेटस पता करो,0
चेक करो ऑर्डर स्टेटस एकर्ट कूरियर सर्विस,0
फ्लिप्कार्ट का कल का आर्डर स्टेटस क्या है?,0
उबर ईट्स से पूछो की मेरे ऑर्डर की स्थिति अब क्या है?,0
मैंने अपने मोबाइल से फ्लिपकार्ट पर 3 तारीख को जो मॉस्किटो नेट मंगाया था उसका स्टेटस बताओ,0
मेरे गैतानोज आर्डर की स्थिति लो ।,0
मेरे ऑर्डर नंबर यू५६५८ का स्टेटस बताओ,0
मेरे ऑर्डर की स्थिति की जाँच करें,0
उबर ईट्स पर मेरे खाने का आर्डर की स्थिति जाननी है.,0
डिमार्ट से कल बुक किए हुए ऑर्डर नंबर ACD5285 का स्टेटस क्या है?,0
मेरे गैटनोस ऑर्डर का स्टैटस दिखाओ।,0
"अमेज़ॅन, मैं अपने नाइके स्नीकर्स के ऑर्डर की स्थिति देखना चाहता हूं।",0
चेक करो मेरा कल रात का ब्लूटूथ का ऑर्डर स्टेटस,0
मिंत्रा मैं अपने नाइके सर्ट की ऑर्डर की स्थिति की देखना चाह्ता हूँ।,0
उबर ईट्स पर मेरा पिज्जा का ऑर्डर स्टेटस चेक करो,0
क्या तुम फ्लिपकार्ट पर मेरे ऑर्डर की स्थिति देख सकते हो?,0
फ्लिपकार्ट का अगस्त का ऑर्डर कहां तक पहुंचा,0
"ईबे, मेरा शिप्मन्ट कैसा चल रहा है?",0
मेरे कपडे का आर्डर की स्थिति क्या है ?,0
"उबर ईट्स, मैंने जो डोसा ऑर्डर किया है, वह कहाँ है?",0
मेरी शिपमेंट की फुल डिटेल्स प्रोवाइड करे,0
फ्लिपकार्ट में अपना आर्डर स्टेटस देखना चाहता हूँ,0
मुझे स्पीडपोस्ट पर मेरे पत्र की स्थिति दिखाओ।,0
डोमिनोज़ से कहो मेरे शिपमेंट का स्टेटस पता करने के लिए।,0
मेरे फ्लिपकार्ट के आर्डर का स्टेटस दो।,0
त्योहारी छूट के दौरान अमेज़न पर वॉशिंग मशीन का ऑर्डर देखें,0
फ्लिफ्कार्ट पर मेरे कपड़ों के ऑर्डर की स्थिति बताएं,0
मेरे ऑर्डर नंबर XYZ-678 की क्या स्थिति है चेक कीजिए।,0
फेडेक्स खोलें और मुझे मेरी रीता संगीता कंपनी लिमिटेड के आदेश की स्थिति दिखाओ।,0
"डीएचएल, इस सुबह के ऑर्डर का क्या स्टैटस है?",0
मेरे रिटाज़ आर्डर की स्थिति दिखाओ ।,0
ऑर्डर संख्या MJKL456 स्थिति के बारे में पता करो .,0
डोमिनोज़ से मेरे शिपमेंट की स्थिति जानने के लिए कहें,0
स्वीग्गी पर मेरे ऑर्डर की स्थिति बताओ।,0
मैंने स्विगी से जो खाना मंगाया था उसकी क्या स्थिति है?,0
मेरे शर्ट के आर्डर की क्या स्थिति है?,0
मैं फ्लिपकार्ट पर अपने नाइके के जूतों की ऑर्डर स्थिति देखना चाहता हूं,0
मेरे ऑर्डर का स्टेटस चेक करके बताएं,0
हेलो अमेज़ोन मेरे ऑर्डर की स्तिथि बताओ जिसका ऑर्डर नम्बर x-rt54 है।,0
फ्लिपकार्ट से ऑर्डर स्टेटस चेक करें।,0
अमेजन का इस्तेमाल करो और मुझे मेरे कल के ऑर्डर का स्टेटस दिखाओ।,0
मेरे शिपमेंट का पता करो।,0
अमेज़न से वितरण के लिए निकला हुआ ऑर्डर कितने बजे आएगा,0
मेरे ऑर्डर की वर्तमान स्थिति क्या है?,0
जियो मार्ट से किराने के ऑर्डर का स्टेटस क्या है?,0
मैंने उबर से जो रसमलाई आर्डर की है उसकी क्या स्थिति है?,0
ऑर्डर नंबर ATY-57315 पर मेरे स्नीकर्स की स्थिति जांचें।,0
मैंने ऐमेज़ॉन से कंप्यूटर मंगाया था ऑनलाइन उसका स्टेटस बताओ,0
मेरे ऐमज़ॉन केकल वाले ऑर्डर का स्टेटस देखो ज़रा,0
इंडियामार्ट से मंगाए हेडफोन कहाँ पहुंचे?,0
मेरे सुबह के डोमिनोज़ पिज्जा के ऑर्डर का स्टेटस चेक कीजिए।,0
"ऐमज़ान, कृपया मेरा ऑर्डर G-FXQ1YZ चेक करो।",0
माय जोमैटो ऑर्डर स्टेटस चेक करें।,0
मेरे शिपमेंट की स्थिति को चेक करो ।,0
फेडेक्स वाला पार्सल कब आ रहा है?,0
मेरा आज का ऑर्डर स्टेटस चेक करो,0
मेरे वॉलमार्ट ऑर्डर का स्टेटस पता करो।,0
रिलाइंस मार्ट के ऑर्डर का स्टेस्स पता करो।,0
क्या तुम मेरे ऑर्डर की स्थिति प्राप्त कर सकते हो?,0
मेरे वालमार्ट ऑर्डर का स्टैटस दिखाओ।,0
मेरा ऑर्डर इंडिया पोस्ट से मंगाया था उसकी जानकारी दो।,0
मेरे कल वाले ऑर्डर का स्टेटस चेक करो।,0
फेडेक्स खोलो और मुझे मेरे सैफोरा शिपमेंट की स्थिति दिखाओ ।,0
क्या तुम मेरे लिए जल्दी से स्नैपडील का ऑर्डर देख सकते हो?,0
एमेजॉन से मेरे कल के ऑर्डर का स्टेटस दिखाओ,0
हाल के आदेश की स्थिति प्राप्त करें।,0
फेडेक्स खोलो और मुझे मेरे सेफोड़ा शिपमेंट का स्टेटस दिखाओ।,0
मेरे ऑर्डर का स्टेटस का बताइए।,0
मेरे ऑर्डर की स्थिति जांचें,0
मेरे आईफोन का आर्डर दिखाना।,0
क्या है मेरे शिपमेंट का स्टेटस?,0
मेरे द्वारा कल किए गए आदेश XYZ-55T की स्थिति की जांच करने में मेरी सहायता करें।,0
"मेरा शिपमेंट फर्नीचर कहां तक पहुंचा, पता करो?",0
फ्लिपकार्ट मैंने कल जो ऑर्डर दिया है उसकी ऑर्डर की स्थिति क्या है,0
बास्किन रॉबिन्स के ऑर्डर का स्टेटस बताओ।,0
आज के ऑर्डर का स्टेटस चेक करो,0
अर्बेनिक के कल के ऑर्डर का स्टेटस चेक कीजिए।,0
मेरे ऑर्डर का स्टेटस दिखाओ,0
मुझे आज के मेरे सभी आर्डर की स्थिति अभी देखनी है.,0
मेरी घड़ी के ऑर्डर का फ्लिपकार्ट पर क्या स्टेटस है?,0
अमेज़न पर मेरे ऑर्डर की ऑर्डर की स्थिति की जाँच करें,0
उबर ईट्स पर मेरा पिज़्ज़ा ऑर्डर का स्टेटस चेक करो,0
फ्लिपकार्ट पर शिपमेंट का स्टेटस दिखाओ,0
ऑर्डर स्टेटस देखिए,0
आज सुबह किए गए आदेश टीआरए-98247-78 की स्थिति की जांच करने में मेरी मदद करें।,0
पिज़्ज़ाहट पर जो आर्डर किया था वह कब तक आएगा पता करना,0
फ्लिपकार्ट के ऑर्डर 44567 का स्टेटस दिखाओ।,0
पिज़्ज़ा हट पर दिए गए ऑर्डर का डिलीवरी स्टेटस बताओं।,0
ज़ोमैट मुझे मेरे आदेश की स्थिति बताओ।,0
मेरे डोमिनोज वाले आर्डर की क्या स्थिति है?,0
डोमिनो से मेरे पिज़्ज़ा के शिपमेंट का स्टैटस पूछो,0
आज सुबह के ऑर्डर की अभी स्थिति क्या है,0
मेरे ऑर्डर की स्थिति जांचें,0
उबेर फ़ूड पर मेरा पिज़्ज़ा का आर्डर दिखाएं,0
हेडफोन का ऑर्डर है उसकी जानकारी दो।,0
मेरे वॉलमार्ट आर्डर की स्थिति लाकर दो ।,0
स्विग्गी पर मेरे खाने के ऑर्डर का स्टेटस देखो।,0
सिटी मॉल से ग्रोसरी के ऑर्डर का स्टेट्स बताएं।,0
अमेजन पर मेरा ऑर्डर दिखाओ,0
अमेजॉन मेरी मदद करो मेरे पुराने शिपमेंट स्टेटस दिखाने में,0
"मैंने जो जूते ऑर्डर किए थे एमेज़ोन पे, उनका स्टेटस दिखाओ मुझे।",0
मेरे ऑर्डर की मौजूदा स्थिति देख कर बताओ,0
क्या तुम मेरे फ्लिपकार्ट वाले ऑर्डर नंबर 33476 की जानकारी दे सकते हो?,0
अमेजोन मेरे नये फोन की शिपिंग कब तक हो जाएगी ऑर्डर की स्थिति बताएं।,0
फ्लिफ्कार्ट पर मेरे कल वाले ऑर्डर की स्थिति दिखाओ,0
